Date,Region,Road_Type,Vehicle_Type,Vehicle_Count,Avg_Speed_kmph,Traffic_Density,Weather,Temperature_C,Humidity_%,Air_Quality_Index,Accidents_Reported,Signal_Delay_sec,Peak_Hour,Congestion_Level
08-04-2025,South Zone,Urban,Bike,3324,48,0.54,Rainy,28,90,85,3,131,Yes,Medium
09-04-2025,East Zone,Rural,Truck,1711,73,0.51,Sunny,34,42,197,3,196,No,Low
10-04-2025,East Zone,Urban,Bus,2947,24,0.78,Sunny,31,60,97,3,85,No,High
11-04-2025,Central Zone,Highway,Bus,4228,26,0.38,Foggy,28,79,147,0,34,Yes,High
12-04-2025,North Zone,Highway,Bike,4268,22,0.87,Foggy,21,42,99,5,151,No,High
13-04-2025,West Zone,Rural,Truck,1649,61,0.85,Sunny,25,51,50,2,43,Yes,Low
14-04-2025,North Zone,Highway,Car,2149,72,0.44,Rainy,36,66,169,2,229,Yes,Medium
15-04-2025,East Zone,Urban,Truck,2640,77,0.72,Foggy,20,40,161,1,220,Yes,Medium
16-04-2025,South Zone,Urban,Bus,2485,61,0.85,Sunny,40,76,195,0,261,No,Medium
17-04-2025,East Zone,Highway,Bus,2536,68,0.46,Foggy,25,88,189,5,30,Yes,Medium
18-04-2025,South Zone,Highway,Bus,3818,26,0.63,Sunny,29,55,117,4,259,Yes,High
19-04-2025,Central Zone,Urban,Bike,4486,20,0.87,Foggy,27,66,60,0,136,Yes,High
20-04-2025,West Zone,Highway,Bike,3891,62,0.79,Rainy,21,79,154,5,163,Yes,High
21-04-2025,North Zone,Rural,Car,2374,77,0.93,Rainy,29,58,197,5,162,No,Medium
22-04-2025,Central Zone,Urban,Truck,3945,33,0.42,Sunny,35,87,88,2,36,No,High
23-04-2025,Central Zone,Highway,Truck,4113,80,0.67,Rainy,22,68,101,4,177,Yes,High
24-04-2025,East Zone,Urban,Bike,4889,60,0.55,Rainy,24,76,82,3,130,Yes,High
25-04-2025,West Zone,Highway,Bus,3086,60,0.86,Foggy,27,62,162,0,41,No,Medium
26-04-2025,Central Zone,Rural,Bike,4968,77,0.71,Foggy,37,82,71,0,163,Yes,High
27-04-2025,North Zone,Rural,Car,1544,47,0.89,Foggy,37,40,172,1,140,No,Low
28-04-2025,East Zone,Rural,Car,1338,53,0.71,Sunny,39,67,197,0,183,No,Low
29-04-2025,South Zone,Highway,Bus,4568,47,0.69,Foggy,33,67,132,1,121,Yes,High
30-04-2025,South Zone,Highway,Car,1350,79,0.89,Sunny,25,70,146,0,243,Yes,Low
01-05-2025,Central Zone,Rural,Car,3278,20,0.73,Rainy,26,51,191,1,261,Yes,High
02-05-2025,Central Zone,Urban,Car,4499,47,0.84,Sunny,36,50,112,5,181,Yes,High
03-05-2025,East Zone,Rural,Truck,1037,24,0.67,Sunny,23,87,119,4,101,Yes,High
04-05-2025,East Zone,Highway,Truck,4353,71,0.4,Foggy,37,47,152,4,30,Yes,High
05-05-2025,West Zone,Rural,Bus,1412,48,0.47,Foggy,37,59,116,0,164,No,Low
06-05-2025,West Zone,Rural,Bus,3909,62,0.88,Sunny,36,49,181,2,49,No,High
07-05-2025,West Zone,Highway,Bus,4515,25,0.33,Rainy,25,59,99,2,132,Yes,High
08-05-2025,North Zone,Urban,Bike,2483,44,0.63,Sunny,32,55,102,2,206,Yes,Medium
09-05-2025,North Zone,Rural,Truck,2695,20,0.78,Rainy,26,72,93,0,243,No,High
10-05-2025,South Zone,Rural,Bike,813,27,0.76,Cloudy,27,43,120,1,87,Yes,High
11-05-2025,West Zone,Urban,Car,3903,47,0.4,Rainy,30,63,141,2,256,Yes,High
12-05-2025,West Zone,Highway,Bike,2148,33,0.51,Rainy,23,47,162,1,243,Yes,Medium
13-05-2025,East Zone,Urban,Truck,3154,71,0.45,Foggy,31,55,199,1,78,Yes,Medium
14-05-2025,West Zone,Highway,Bike,3389,20,0.68,Rainy,27,79,156,2,254,Yes,High
15-05-2025,South Zone,Highway,Bike,1441,40,0.9,Cloudy,28,65,143,5,139,No,Low
16-05-2025,North Zone,Urban,Bike,3600,54,0.37,Rainy,33,40,151,5,72,Yes,High
17-05-2025,East Zone,Highway,Bus,4949,41,0.63,Rainy,40,86,68,1,180,No,High
18-05-2025,South Zone,Urban,Bus,1756,80,0.55,Cloudy,23,49,192,3,284,No,Low
19-05-2025,Central Zone,Highway,Truck,2989,43,0.5,Rainy,31,56,154,5,78,Yes,Medium
20-05-2025,East Zone,Highway,Car,2627,53,0.49,Cloudy,32,40,196,4,273,Yes,Medium
21-05-2025,Central Zone,Rural,Bus,3919,43,0.66,Sunny,21,52,134,5,166,No,High
22-05-2025,West Zone,Urban,Truck,2569,38,0.42,Rainy,21,82,95,4,33,Yes,Medium
23-05-2025,East Zone,Highway,Bus,2812,31,0.76,Foggy,27,67,171,0,244,Yes,Medium
24-05-2025,East Zone,Rural,Bus,1356,56,0.76,Sunny,33,84,81,3,191,No,Low
25-05-2025,North Zone,Urban,Bike,1448,41,0.38,Rainy,33,83,50,3,257,No,Low
26-05-2025,East Zone,Rural,Bus,1688,37,0.78,Rainy,31,42,105,4,281,No,Low
27-05-2025,Central Zone,Highway,Truck,4109,35,0.92,Foggy,30,46,62,0,270,Yes,High
28-05-2025,East Zone,Urban,Truck,2246,28,0.39,Cloudy,35,80,195,3,70,No,High
29-05-2025,South Zone,Urban,Car,1785,80,0.97,Rainy,32,65,80,3,209,No,Low
30-05-2025,South Zone,Urban,Truck,1300,20,0.6,Rainy,36,40,158,4,251,No,High
31-05-2025,Central Zone,Urban,Bike,4105,30,0.42,Sunny,34,88,137,4,78,No,High
01-06-2025,Central Zone,Rural,Truck,3192,31,0.68,Sunny,23,45,119,1,174,No,Medium
02-06-2025,South Zone,Urban,Bike,1474,69,0.41,Sunny,30,41,146,4,261,No,Low
03-06-2025,East Zone,Urban,Bus,2979,67,0.46,Rainy,31,46,150,1,238,No,Medium
04-06-2025,South Zone,Urban,Truck,2575,47,0.41,Foggy,29,87,81,1,40,Yes,Medium
05-06-2025,South Zone,Urban,Truck,3589,44,0.82,Foggy,23,88,92,5,269,Yes,High
06-06-2025,South Zone,Urban,Car,2594,80,0.85,Sunny,20,54,75,0,275,No,Medium
07-06-2025,Central Zone,Highway,Bus,1955,30,0.54,Cloudy,33,75,181,5,94,No,Medium
08-06-2025,North Zone,Rural,Truck,1350,51,0.58,Foggy,20,61,136,3,50,No,Low
09-06-2025,Central Zone,Rural,Car,4485,31,0.98,Sunny,28,74,55,5,90,Yes,High
10-06-2025,Central Zone,Rural,Truck,3460,44,0.52,Cloudy,27,64,74,5,54,Yes,Medium
11-06-2025,West Zone,Highway,Bike,2715,25,0.54,Cloudy,27,40,154,5,223,Yes,High
12-06-2025,East Zone,Urban,Truck,805,58,0.7,Cloudy,32,84,83,5,198,No,Low
13-06-2025,West Zone,Urban,Bus,1181,60,0.79,Rainy,21,65,86,4,146,No,Low
14-06-2025,West Zone,Rural,Bike,4244,37,0.39,Sunny,31,71,82,5,169,Yes,High
15-06-2025,East Zone,Urban,Car,1643,43,0.85,Rainy,24,46,121,1,71,No,Low
16-06-2025,West Zone,Rural,Car,1149,28,0.39,Cloudy,30,42,194,2,110,No,High
17-06-2025,South Zone,Urban,Bike,3731,65,0.7,Sunny,31,58,121,4,245,No,High
18-06-2025,East Zone,Rural,Truck,1648,35,0.44,Cloudy,28,56,177,5,78,No,Low
19-06-2025,West Zone,Highway,Bike,3378,70,0.94,Foggy,31,79,142,2,267,Yes,Medium
20-06-2025,North Zone,Highway,Car,1348,58,0.49,Sunny,31,48,112,5,132,No,Low
21-06-2025,West Zone,Highway,Bike,1339,23,0.64,Cloudy,32,76,176,4,51,Yes,High
22-06-2025,Central Zone,Highway,Truck,1203,31,0.78,Cloudy,22,54,109,4,69,No,Low
23-06-2025,East Zone,Urban,Car,1691,72,0.83,Foggy,39,65,190,4,221,No,Low
24-06-2025,South Zone,Highway,Truck,2567,46,0.73,Rainy,20,78,187,1,132,No,Medium
25-06-2025,West Zone,Highway,Truck,3098,67,0.54,Foggy,23,73,196,0,175,No,Medium
26-06-2025,South Zone,Rural,Truck,1131,41,0.66,Cloudy,21,48,148,1,217,Yes,Low
27-06-2025,North Zone,Rural,Bus,1003,46,0.83,Sunny,36,63,145,4,227,Yes,Low
28-06-2025,East Zone,Urban,Bus,3716,75,0.66,Cloudy,26,89,144,2,149,No,High
29-06-2025,East Zone,Urban,Bike,3014,71,0.41,Rainy,25,55,186,0,158,Yes,Medium
30-06-2025,North Zone,Highway,Bike,3109,52,0.3,Rainy,25,51,179,0,88,No,Medium
01-07-2025,North Zone,Urban,Bus,2966,47,0.89,Cloudy,21,53,158,5,68,Yes,Medium
02-07-2025,North Zone,Highway,Car,2899,79,0.93,Rainy,26,50,180,4,232,Yes,Medium
03-07-2025,West Zone,Rural,Truck,1345,26,0.44,Rainy,39,42,97,0,67,Yes,High
04-07-2025,North Zone,Urban,Bike,4852,80,0.49,Cloudy,21,59,84,0,107,No,High
05-07-2025,North Zone,Urban,Bus,2809,71,0.94,Cloudy,21,66,60,1,52,No,Medium
06-07-2025,East Zone,Urban,Truck,4547,26,0.76,Rainy,38,62,123,5,137,Yes,High
07-07-2025,Central Zone,Highway,Bus,1092,38,0.69,Sunny,25,79,123,4,38,Yes,Low
08-07-2025,South Zone,Urban,Bike,4859,46,0.88,Foggy,37,42,87,5,271,Yes,High
09-07-2025,North Zone,Urban,Car,3025,23,0.39,Sunny,27,84,138,1,294,Yes,High
10-07-2025,Central Zone,Rural,Car,897,33,0.69,Rainy,22,73,118,1,194,No,Low
11-07-2025,Central Zone,Rural,Truck,2940,76,0.33,Foggy,37,71,141,3,230,No,Medium
12-07-2025,North Zone,Highway,Bike,4055,47,0.49,Rainy,34,42,122,5,290,Yes,High
13-07-2025,West Zone,Highway,Car,3068,37,0.98,Sunny,35,85,164,5,281,Yes,Medium
14-07-2025,North Zone,Rural,Truck,4764,38,0.85,Cloudy,20,50,113,5,59,Yes,High
15-07-2025,West Zone,Rural,Bike,1250,80,0.47,Cloudy,36,80,107,0,212,No,Low
16-07-2025,West Zone,Rural,Truck,4291,30,0.99,Sunny,33,73,147,1,160,No,High
17-07-2025,Central Zone,Highway,Bike,4231,32,0.45,Sunny,40,68,183,3,188,Yes,High
18-07-2025,South Zone,Rural,Bus,4358,60,0.63,Foggy,32,90,51,4,136,Yes,High
19-07-2025,East Zone,Rural,Truck,2028,50,0.45,Cloudy,30,65,178,3,155,Yes,Medium
20-07-2025,East Zone,Highway,Bus,1181,70,0.58,Cloudy,39,43,150,5,49,No,Low
21-07-2025,South Zone,Urban,Car,4152,58,0.63,Rainy,29,53,195,1,167,Yes,High
22-07-2025,South Zone,Urban,Bike,3349,57,0.35,Cloudy,31,76,156,0,209,No,Medium
23-07-2025,North Zone,Highway,Bus,3736,55,0.34,Foggy,30,82,140,0,86,No,High
24-07-2025,East Zone,Rural,Car,3068,60,0.55,Cloudy,20,50,144,3,110,Yes,Medium
25-07-2025,North Zone,Rural,Truck,3151,51,0.51,Foggy,31,68,101,1,244,No,Medium
26-07-2025,North Zone,Urban,Bike,3543,32,0.61,Rainy,27,50,137,0,65,Yes,High
27-07-2025,West Zone,Highway,Bike,3949,68,0.63,Foggy,33,59,142,3,237,No,High
28-07-2025,North Zone,Highway,Car,4606,48,0.36,Sunny,24,46,135,2,289,Yes,High
29-07-2025,North Zone,Highway,Car,1382,77,0.97,Foggy,36,74,64,1,222,Yes,Low
30-07-2025,North Zone,Urban,Car,2464,71,0.38,Sunny,20,80,126,1,90,Yes,Medium
31-07-2025,West Zone,Urban,Bike,3941,64,0.94,Cloudy,40,81,172,5,32,No,High
01-08-2025,West Zone,Urban,Truck,4709,37,0.56,Rainy,23,63,82,5,270,Yes,High
02-08-2025,South Zone,Highway,Car,2566,35,0.33,Cloudy,38,76,98,4,149,No,Medium
03-08-2025,South Zone,Highway,Bus,1600,42,0.4,Foggy,24,57,75,5,171,No,Low
04-08-2025,Central Zone,Highway,Truck,2723,30,0.56,Cloudy,33,40,110,3,175,Yes,Medium
05-08-2025,East Zone,Rural,Truck,3223,80,0.61,Cloudy,30,57,142,3,207,Yes,Medium
06-08-2025,East Zone,Urban,Bike,3009,63,0.56,Foggy,34,42,74,5,115,No,Medium
07-08-2025,East Zone,Highway,Bus,3521,49,0.59,Sunny,36,79,176,3,300,Yes,High
08-08-2025,Central Zone,Highway,Bike,4991,48,0.96,Cloudy,39,84,110,2,152,No,High
09-08-2025,South Zone,Highway,Car,1009,51,0.55,Sunny,24,86,116,3,200,No,Low
10-08-2025,West Zone,Highway,Truck,3062,66,0.98,Foggy,39,71,88,0,125,No,Medium
11-08-2025,South Zone,Rural,Truck,3729,44,0.87,Foggy,26,76,121,3,179,Yes,High
12-08-2025,East Zone,Highway,Car,3544,29,0.62,Foggy,29,61,84,5,179,Yes,High
13-08-2025,East Zone,Highway,Truck,1165,41,0.89,Sunny,27,50,148,4,126,No,Low
14-08-2025,South Zone,Urban,Car,4270,66,0.91,Cloudy,40,82,157,0,299,No,High
15-08-2025,West Zone,Rural,Bike,2827,23,0.47,Rainy,23,44,96,1,143,Yes,High
16-08-2025,East Zone,Urban,Bike,1960,20,0.73,Foggy,21,75,146,5,83,Yes,High
17-08-2025,West Zone,Urban,Truck,983,27,0.91,Foggy,34,51,78,3,292,Yes,High
18-08-2025,South Zone,Highway,Bus,1371,23,0.89,Sunny,37,85,82,5,191,No,High
19-08-2025,Central Zone,Urban,Bike,3396,64,0.94,Cloudy,35,47,179,3,141,Yes,Medium
20-08-2025,Central Zone,Highway,Bike,1147,51,0.99,Cloudy,30,49,52,1,191,Yes,Low
21-08-2025,West Zone,Highway,Truck,2736,37,0.49,Rainy,35,73,122,1,203,Yes,Medium
22-08-2025,North Zone,Highway,Bus,4258,22,0.45,Sunny,23,73,113,3,54,Yes,High
23-08-2025,West Zone,Rural,Bus,2875,52,0.34,Cloudy,23,63,55,4,136,No,Medium
24-08-2025,West Zone,Urban,Car,3771,66,0.84,Rainy,25,74,151,3,156,No,High
25-08-2025,North Zone,Highway,Bus,2990,75,0.74,Foggy,28,43,132,4,150,No,Medium
26-08-2025,Central Zone,Highway,Bus,1713,79,0.56,Foggy,33,75,89,1,210,Yes,Low
27-08-2025,South Zone,Highway,Truck,1957,74,0.5,Foggy,38,69,93,2,67,Yes,Medium
28-08-2025,West Zone,Rural,Truck,1149,52,0.65,Sunny,28,55,191,5,283,Yes,Low
29-08-2025,North Zone,Highway,Bus,2854,63,0.86,Sunny,26,85,131,5,245,No,Medium
30-08-2025,West Zone,Urban,Bike,2463,54,0.82,Rainy,24,84,184,2,147,Yes,Medium
31-08-2025,South Zone,Highway,Truck,3521,45,0.82,Rainy,30,56,181,0,287,Yes,High
01-09-2025,South Zone,Urban,Car,4799,59,0.31,Cloudy,31,80,187,4,35,Yes,High
02-09-2025,North Zone,Urban,Truck,4907,56,0.69,Foggy,35,88,134,4,167,No,High
03-09-2025,West Zone,Urban,Car,983,71,0.33,Rainy,29,63,129,3,94,No,Low
04-09-2025,South Zone,Rural,Truck,3561,63,0.33,Cloudy,34,86,122,3,251,Yes,High
05-09-2025,East Zone,Urban,Truck,3184,50,0.77,Cloudy,39,83,154,2,144,Yes,Medium
06-09-2025,East Zone,Rural,Car,3913,39,0.99,Sunny,22,68,85,1,147,Yes,High
07-09-2025,North Zone,Highway,Car,4319,46,0.59,Rainy,34,62,200,4,73,Yes,High
08-09-2025,North Zone,Highway,Bike,2099,65,0.5,Rainy,38,59,158,4,31,Yes,Medium
09-09-2025,West Zone,Rural,Truck,1878,40,0.81,Foggy,34,67,55,3,144,Yes,Medium
10-09-2025,South Zone,Highway,Car,2611,25,0.7,Foggy,25,82,109,5,212,Yes,High
11-09-2025,Central Zone,Highway,Car,1420,38,0.86,Sunny,30,63,90,3,274,Yes,Low
12-09-2025,East Zone,Urban,Bike,2154,38,0.74,Foggy,33,44,55,4,30,Yes,Medium
13-09-2025,East Zone,Highway,Car,4956,31,0.65,Sunny,40,61,157,5,104,Yes,High
14-09-2025,North Zone,Urban,Bus,4119,49,0.85,Cloudy,33,42,130,4,93,Yes,High
15-09-2025,West Zone,Highway,Truck,2115,54,0.38,Rainy,37,74,147,4,155,Yes,Medium
16-09-2025,South Zone,Urban,Car,2124,65,0.41,Rainy,25,74,174,4,262,No,Medium
17-09-2025,Central Zone,Urban,Bike,2612,62,0.63,Cloudy,31,51,158,5,121,Yes,Medium
18-09-2025,Central Zone,Urban,Bike,1553,54,0.32,Foggy,34,71,70,1,274,No,Low
19-09-2025,South Zone,Rural,Bus,1112,22,0.7,Foggy,24,67,145,0,98,No,High
20-09-2025,West Zone,Rural,Bike,4489,78,0.77,Cloudy,26,59,183,4,152,Yes,High
21-09-2025,East Zone,Rural,Bike,4750,22,0.46,Foggy,21,72,61,5,233,Yes,High
22-09-2025,North Zone,Urban,Truck,1851,59,0.51,Rainy,37,73,173,2,132,No,Medium
23-09-2025,East Zone,Rural,Car,4864,62,0.72,Cloudy,35,82,149,2,159,No,High
24-09-2025,North Zone,Rural,Car,3665,64,0.67,Sunny,23,51,130,2,209,Yes,High
25-09-2025,West Zone,Rural,Car,845,63,0.49,Rainy,40,65,123,5,238,No,Low
26-09-2025,North Zone,Urban,Bus,2673,54,0.75,Rainy,33,74,95,3,66,No,Medium
27-09-2025,West Zone,Rural,Car,2850,57,0.57,Cloudy,33,77,155,3,293,No,Medium
28-09-2025,South Zone,Urban,Bus,4096,24,0.83,Cloudy,33,41,142,3,249,Yes,High
29-09-2025,East Zone,Rural,Bus,866,36,0.71,Cloudy,26,89,183,1,298,Yes,Low
30-09-2025,Central Zone,Highway,Car,3419,78,0.56,Foggy,38,78,68,3,110,No,Medium
01-10-2025,North Zone,Rural,Bike,2700,25,0.32,Sunny,25,68,77,1,258,Yes,High
02-10-2025,North Zone,Highway,Bus,2404,39,0.5,Cloudy,40,44,164,0,196,Yes,Medium
03-10-2025,Central Zone,Rural,Bike,3646,31,0.49,Rainy,36,61,110,2,283,No,High
04-10-2025,East Zone,Urban,Bus,4345,27,0.85,Foggy,30,51,104,3,124,No,High
05-10-2025,North Zone,Rural,Car,1193,71,0.65,Sunny,23,59,134,5,83,Yes,Low
06-10-2025,North Zone,Highway,Car,1621,80,0.92,Foggy,38,88,148,2,249,No,Low
07-10-2025,South Zone,Urban,Truck,4120,44,0.75,Foggy,24,78,76,0,51,No,High
08-10-2025,West Zone,Urban,Bike,872,67,0.62,Cloudy,37,65,160,1,44,Yes,Low
09-10-2025,Central Zone,Rural,Car,4292,55,0.81,Sunny,25,86,117,2,108,Yes,High
10-10-2025,North Zone,Rural,Car,4653,56,0.55,Foggy,35,90,150,5,270,No,High
11-10-2025,East Zone,Urban,Car,2160,39,0.62,Sunny,30,81,85,1,104,No,Medium
12-10-2025,East Zone,Rural,Bus,1831,61,0.61,Foggy,33,55,143,2,195,No,Medium
13-10-2025,North Zone,Urban,Bike,3682,40,0.46,Cloudy,30,50,131,2,291,Yes,High
14-10-2025,North Zone,Urban,Truck,1211,30,0.88,Sunny,30,67,109,5,150,No,Low
15-10-2025,South Zone,Rural,Truck,4560,70,0.88,Sunny,32,85,132,1,210,No,High
16-10-2025,North Zone,Rural,Car,2928,58,0.66,Sunny,33,55,194,3,242,Yes,Medium
17-10-2025,West Zone,Urban,Bus,3287,39,0.46,Rainy,38,89,165,3,46,Yes,Medium
18-10-2025,East Zone,Urban,Car,1658,43,0.96,Cloudy,29,87,167,0,280,Yes,Low
19-10-2025,Central Zone,Highway,Bus,3449,39,0.47,Sunny,28,63,87,0,63,Yes,Medium
20-10-2025,West Zone,Urban,Bus,4809,55,0.65,Foggy,26,71,172,3,184,Yes,High
21-10-2025,East Zone,Highway,Truck,4459,51,0.84,Cloudy,23,48,73,2,119,No,High
22-10-2025,South Zone,Rural,Truck,2927,34,0.73,Foggy,26,54,185,3,255,No,Medium
23-10-2025,Central Zone,Rural,Car,4309,48,0.82,Sunny,21,69,104,2,35,Yes,High
24-10-2025,West Zone,Urban,Bus,3675,63,0.73,Rainy,30,85,178,5,186,No,High
25-10-2025,West Zone,Rural,Bike,4334,56,0.56,Foggy,30,42,148,4,89,No,High
26-10-2025,North Zone,Rural,Truck,2849,33,0.87,Cloudy,40,82,200,0,205,No,Medium
27-10-2025,North Zone,Urban,Car,1307,27,0.47,Foggy,30,80,100,4,279,Yes,High
28-10-2025,East Zone,Highway,Truck,1769,64,0.91,Sunny,26,73,164,4,206,No,Low
29-10-2025,West Zone,Urban,Bus,1521,72,0.57,Foggy,34,56,185,1,289,Yes,Low
30-10-2025,East Zone,Urban,Bike,4308,66,0.42,Sunny,26,42,66,0,31,No,High
31-10-2025,South Zone,Urban,Truck,2665,71,0.61,Cloudy,39,46,131,2,99,No,Medium
01-11-2025,West Zone,Urban,Truck,2974,35,0.37,Foggy,28,58,149,4,176,No,Medium
02-11-2025,East Zone,Rural,Car,3065,49,0.91,Rainy,40,73,85,2,242,Yes,Medium
03-11-2025,North Zone,Highway,Bike,1693,35,0.39,Foggy,35,65,190,3,230,No,Low
04-11-2025,South Zone,Rural,Bike,3504,63,0.62,Sunny,22,75,122,2,52,Yes,High
05-11-2025,Central Zone,Highway,Truck,2006,38,0.53,Rainy,33,76,165,0,158,No,Medium
06-11-2025,West Zone,Rural,Truck,2652,77,0.75,Sunny,25,58,61,0,133,Yes,Medium
07-11-2025,West Zone,Urban,Truck,3934,35,0.31,Foggy,25,87,165,1,165,No,High
08-11-2025,South Zone,Highway,Bus,3603,28,0.44,Cloudy,22,44,51,3,207,Yes,High
09-11-2025,Central Zone,Urban,Bike,2194,63,0.37,Cloudy,39,79,83,5,42,No,Medium
10-11-2025,Central Zone,Rural,Bus,2684,39,0.57,Sunny,34,84,113,1,213,No,Medium
11-11-2025,West Zone,Urban,Bus,4665,42,0.99,Cloudy,40,50,159,4,112,Yes,High
12-11-2025,North Zone,Urban,Truck,2206,71,0.58,Cloudy,38,84,135,5,213,Yes,Medium
13-11-2025,West Zone,Urban,Car,3844,41,0.91,Cloudy,27,61,129,1,48,No,High
14-11-2025,West Zone,Highway,Bike,2764,33,0.65,Foggy,35,90,131,0,172,No,Medium
15-11-2025,East Zone,Urban,Car,1071,31,0.37,Rainy,31,68,182,0,109,Yes,Low
16-11-2025,West Zone,Urban,Car,1782,65,0.85,Rainy,25,62,97,5,30,Yes,Low
17-11-2025,North Zone,Urban,Bus,1117,66,0.82,Rainy,39,59,138,1,108,Yes,Low
18-11-2025,East Zone,Rural,Bike,2184,63,0.7,Rainy,23,67,111,5,284,Yes,Medium
19-11-2025,North Zone,Highway,Car,1971,39,0.46,Cloudy,34,80,192,2,48,No,Medium
20-11-2025,North Zone,Highway,Truck,4704,27,0.69,Sunny,38,89,197,5,54,Yes,High
21-11-2025,South Zone,Rural,Bus,3442,64,0.56,Rainy,39,75,59,1,93,No,Medium
22-11-2025,North Zone,Highway,Bus,2081,64,0.9,Rainy,27,90,161,4,51,Yes,Medium
23-11-2025,Central Zone,Highway,Truck,3419,38,0.31,Rainy,35,54,79,4,167,Yes,Medium
24-11-2025,East Zone,Rural,Truck,3164,31,0.98,Rainy,21,87,90,4,142,No,Medium
25-11-2025,South Zone,Rural,Car,3631,41,0.62,Cloudy,30,41,127,0,48,Yes,High
26-11-2025,Central Zone,Urban,Truck,1456,23,0.62,Rainy,39,50,148,1,179,Yes,High
27-11-2025,South Zone,Rural,Bus,3177,69,0.74,Sunny,29,79,99,0,220,No,Medium
28-11-2025,East Zone,Urban,Truck,2177,33,0.71,Foggy,21,75,148,3,126,No,Medium
29-11-2025,North Zone,Highway,Car,2000,33,0.74,Rainy,24,89,50,4,127,Yes,Medium
30-11-2025,South Zone,Highway,Car,2448,52,0.42,Foggy,39,41,52,0,74,Yes,Medium
01-12-2025,South Zone,Rural,Truck,2846,77,0.47,Rainy,37,70,184,0,276,No,Medium
02-12-2025,East Zone,Rural,Car,4877,41,0.31,Cloudy,25,58,160,1,148,Yes,High
03-12-2025,Central Zone,Highway,Bike,1839,35,0.34,Sunny,39,73,116,2,60,No,Medium
04-12-2025,East Zone,Highway,Truck,3972,25,0.38,Sunny,37,90,193,5,107,Yes,High
05-12-2025,North Zone,Rural,Bike,899,38,0.67,Cloudy,27,80,158,2,185,Yes,Low
06-12-2025,East Zone,Highway,Bus,4407,69,0.38,Cloudy,24,40,200,3,213,No,High
07-12-2025,North Zone,Urban,Car,4797,26,0.63,Sunny,23,78,174,3,92,Yes,High
08-12-2025,South Zone,Urban,Bus,1146,35,0.63,Sunny,34,49,197,5,67,Yes,Low
09-12-2025,Central Zone,Rural,Bus,4137,51,0.77,Foggy,39,49,119,1,123,Yes,High
10-12-2025,Central Zone,Rural,Bus,3212,25,0.37,Foggy,30,82,194,1,86,Yes,High
11-12-2025,Central Zone,Highway,Truck,2827,31,0.93,Cloudy,30,42,169,5,84,Yes,Medium
12-12-2025,West Zone,Highway,Bus,3013,57,0.53,Foggy,26,66,168,2,167,No,Medium
13-12-2025,West Zone,Rural,Car,2070,37,0.37,Rainy,33,77,190,4,142,Yes,Medium
14-12-2025,West Zone,Highway,Bike,2222,37,0.4,Sunny,23,59,102,0,146,Yes,Medium
15-12-2025,East Zone,Highway,Truck,3864,66,0.35,Foggy,39,47,172,1,33,No,High
16-12-2025,Central Zone,Highway,Bike,1001,31,0.85,Cloudy,27,43,185,1,216,No,Low
17-12-2025,East Zone,Urban,Bike,1577,21,0.61,Cloudy,38,50,109,2,40,Yes,High
18-12-2025,Central Zone,Highway,Truck,1161,56,0.43,Sunny,39,66,124,3,204,No,Low
19-12-2025,Central Zone,Rural,Car,3985,34,0.55,Sunny,22,43,166,2,32,No,High
20-12-2025,North Zone,Rural,Car,4227,31,0.8,Cloudy,38,53,162,2,264,No,High
21-12-2025,North Zone,Rural,Bike,973,28,0.37,Rainy,30,47,94,5,51,Yes,High
22-12-2025,South Zone,Rural,Bike,4729,59,0.34,Foggy,29,51,179,1,116,No,High
23-12-2025,East Zone,Highway,Bike,3304,67,0.64,Sunny,40,49,121,2,142,Yes,Medium
24-12-2025,Central Zone,Rural,Bike,3435,46,0.51,Rainy,38,61,77,3,263,No,Medium
25-12-2025,East Zone,Highway,Truck,1059,41,0.99,Rainy,24,76,88,4,184,No,Low
26-12-2025,West Zone,Highway,Bike,1749,57,0.98,Rainy,31,74,98,1,269,Yes,Low
27-12-2025,West Zone,Urban,Car,849,22,0.61,Rainy,31,42,179,3,55,Yes,High
28-12-2025,North Zone,Urban,Car,1551,25,0.36,Cloudy,28,72,108,5,255,No,High
29-12-2025,West Zone,Highway,Car,2423,36,0.88,Sunny,32,82,126,5,242,Yes,Medium
30-12-2025,Central Zone,Highway,Truck,4051,57,0.57,Cloudy,38,42,75,5,178,No,High
31-12-2025,Central Zone,Rural,Car,3012,46,0.81,Cloudy,30,88,142,4,148,No,Medium
01-01-2025,South Zone,Highway,Truck,2146,62,0.49,Cloudy,40,63,138,2,146,No,Medium
02-01-2025,North Zone,Urban,Truck,4969,57,0.71,Foggy,36,90,150,0,126,Yes,High
03-01-2025,West Zone,Highway,Truck,4533,40,0.77,Rainy,39,77,176,4,127,No,High
04-01-2025,South Zone,Urban,Truck,4215,41,0.88,Foggy,35,64,149,0,75,Yes,High
05-01-2025,West Zone,Rural,Car,3571,32,0.35,Cloudy,40,56,193,3,279,No,High
06-01-2025,West Zone,Highway,Truck,1837,53,0.79,Cloudy,25,70,170,1,245,No,Medium
07-01-2025,West Zone,Highway,Truck,2828,44,0.39,Sunny,32,73,101,0,46,Yes,Medium
08-01-2025,North Zone,Urban,Truck,4850,74,0.38,Sunny,34,60,177,0,258,No,High
09-01-2025,South Zone,Rural,Bus,1520,42,0.81,Cloudy,39,78,142,2,93,No,Low
